model,repeat,case_id,complexity,category,evaluation_slice,augmentation,augmentation_type,strategy,P@5,R@5,F1@5,DCG@5,IDCG@5,nDCG@5,P@10,R@10,F1@10,DCG@10,IDCG@10,nDCG@10,P@15,R@15,F1@15,DCG@15,IDCG@15,nDCG@15,MAP,MRR
qwen2.5:7b,1,NCD_001,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,h2l-naive_rag,0.2,1.0,0.33333333333333337,0.6309297535714575,1.0,0.6309297535714575,0.1,1.0,0.18181818181818182,0.6309297535714575,1.0,0.6309297535714575,0.06666666666666667,1.0,0.125,0.6309297535714575,1.0,0.6309297535714575,0.5,0.5
qwen2.5:7b,1,NCD_001,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,h2l-hyde,0.2,1.0,0.33333333333333337,0.43067655807339306,1.0,0.43067655807339306,0.1,1.0,0.18181818181818182,0.43067655807339306,1.0,0.43067655807339306,0.06666666666666667,1.0,0.125,0.43067655807339306,1.0,0.43067655807339306,0.25,0.25
qwen2.5:7b,1,NCD_001,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,h2l-hybrid,0.0,0.0,0.0,0.0,1.0,0.0,0.1,1.0,0.18181818181818182,0.3010299956639812,1.0,0.3010299956639812,0.06666666666666667,1.0,0.125,0.3010299956639812,1.0,0.3010299956639812,0.1111111111111111,0.1111111111111111
qwen2.5:7b,1,NCD_004,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,NCD_004,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,NCD_004,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,NCD_004,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,NCD_004,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,NCD_004,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,NCD_004,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,h2l-hyde,0.0,0.0,0.0,0.0,1.0,0.0,0.1,1.0,0.18181818181818182,0.3562071871080222,1.0,0.3562071871080222,0.06666666666666667,1.0,0.125,0.3562071871080222,1.0,0.3562071871080222,0.16666666666666666,0.16666666666666666
qwen2.5:7b,1,NCD_004,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,NCD_008,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,NCD_008,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,NCD_008,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,NCD_008,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,NCD_008,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,NCD_008,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,NCD_008,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,NCD_008,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,HIV_TB_003,simple,ผู้ป่วยเอดส์และวัณโรค,,,original,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,HIV_TB_003,simple,ผู้ป่วยเอดส์และวัณโรค,,,original,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,HIV_TB_003,simple,ผู้ป่วยเอดส์และวัณโรค,,,original,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,HIV_TB_003,simple,ผู้ป่วยเอดส์และวัณโรค,,,original,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,HIV_TB_003,simple,ผู้ป่วยเอดส์และวัณโรค,,,original,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,HIV_TB_003,simple,ผู้ป่วยเอดส์และวัณโรค,,,original,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,HIV_TB_003,simple,ผู้ป่วยเอดส์และวัณโรค,,,original,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,HIV_TB_003,simple,ผู้ป่วยเอดส์และวัณโรค,,,original,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,BEDRIDDEN_003,moderate,เคสติดเตียงไร้ญาติ,,,original,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,BEDRIDDEN_003,moderate,เคสติดเตียงไร้ญาติ,,,original,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,BEDRIDDEN_003,moderate,เคสติดเตียงไร้ญาติ,,,original,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,BEDRIDDEN_003,moderate,เคสติดเตียงไร้ญาติ,,,original,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,BEDRIDDEN_003,moderate,เคสติดเตียงไร้ญาติ,,,original,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,BEDRIDDEN_003,moderate,เคสติดเตียงไร้ญาติ,,,original,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,BEDRIDDEN_003,moderate,เคสติดเตียงไร้ญาติ,,,original,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,BEDRIDDEN_003,moderate,เคสติดเตียงไร้ญาติ,,,original,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,BEDRIDDEN_004,complex,เคสติดเตียงไร้ญาติ,,,original,bm25_only,0.2,1.0,0.33333333333333337,3.0,3.0,1.0,0.1,1.0,0.18181818181818182,3.0,3.0,1.0,0.06666666666666667,1.0,0.125,3.0,3.0,1.0,1.0,1.0
qwen2.5:7b,1,BEDRIDDEN_004,complex,เคสติดเตียงไร้ญาติ,,,original,naive_rag,0.2,0.5,0.28571428571428575,3.0,3.6309297535714578,0.8262346571285599,0.1,0.5,0.16666666666666669,3.0,3.6309297535714578,0.8262346571285599,0.13333333333333333,1.0,0.23529411764705882,3.25,3.6309297535714578,0.8950875452226066,0.5666666666666667,1.0
qwen2.5:7b,1,BEDRIDDEN_004,complex,เคสติดเตียงไร้ญาติ,,,original,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,BEDRIDDEN_004,complex,เคสติดเตียงไร้ญาติ,,,original,basic,0.2,1.0,0.33333333333333337,3.0,3.0,1.0,0.1,1.0,0.18181818181818182,3.0,3.0,1.0,0.06666666666666667,1.0,0.125,3.0,3.0,1.0,1.0,1.0
qwen2.5:7b,1,BEDRIDDEN_004,complex,เคสติดเตียงไร้ญาติ,,,original,h2l-bm25,0.2,1.0,0.33333333333333337,3.0,3.0,1.0,0.1,1.0,0.18181818181818182,3.0,3.0,1.0,0.06666666666666667,1.0,0.125,3.0,3.0,1.0,1.0,1.0
qwen2.5:7b,1,BEDRIDDEN_004,complex,เคสติดเตียงไร้ญาติ,,,original,h2l-naive_rag,0.2,1.0,0.33333333333333337,3.0,3.0,1.0,0.1,1.0,0.18181818181818182,3.0,3.0,1.0,0.06666666666666667,1.0,0.125,3.0,3.0,1.0,1.0,1.0
qwen2.5:7b,1,BEDRIDDEN_004,complex,เคสติดเตียงไร้ญาติ,,,original,h2l-hyde,0.2,1.0,0.33333333333333337,3.0,3.0,1.0,0.1,1.0,0.18181818181818182,3.0,3.0,1.0,0.06666666666666667,1.0,0.125,3.0,3.0,1.0,1.0,1.0
qwen2.5:7b,1,BEDRIDDEN_004,complex,เคสติดเตียงไร้ญาติ,,,original,h2l-hybrid,0.2,1.0,0.33333333333333337,3.0,3.0,1.0,0.1,1.0,0.18181818181818182,3.0,3.0,1.0,0.06666666666666667,1.0,0.125,3.0,3.0,1.0,1.0,1.0
qwen2.5:7b,1,BEDRIDDEN_008,moderate,เคสติดเตียงไร้ญาติ,,,original,bm25_only,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06666666666666667,1.0,0.125,0.2559580248098155,1.0,0.2559580248098155,0.07142857142857142,0.07142857142857142
qwen2.5:7b,1,BEDRIDDEN_008,moderate,เคสติดเตียงไร้ญาติ,,,original,naive_rag,0.2,1.0,0.33333333333333337,0.43067655807339306,1.0,0.43067655807339306,0.1,1.0,0.18181818181818182,0.43067655807339306,1.0,0.43067655807339306,0.06666666666666667,1.0,0.125,0.43067655807339306,1.0,0.43067655807339306,0.25,0.25
qwen2.5:7b,1,BEDRIDDEN_008,moderate,เคสติดเตียงไร้ญาติ,,,original,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,BEDRIDDEN_008,moderate,เคสติดเตียงไร้ญาติ,,,original,basic,0.0,0.0,0.0,0.0,1.0,0.0,0.1,1.0,0.18181818181818182,0.3562071871080222,1.0,0.3562071871080222,0.06666666666666667,1.0,0.125,0.3562071871080222,1.0,0.3562071871080222,0.16666666666666666,0.16666666666666666
qwen2.5:7b,1,BEDRIDDEN_008,moderate,เคสติดเตียงไร้ญาติ,,,original,h2l-bm25,0.2,1.0,0.33333333333333337,0.38685280723454163,1.0,0.38685280723454163,0.1,1.0,0.18181818181818182,0.38685280723454163,1.0,0.38685280723454163,0.06666666666666667,1.0,0.125,0.38685280723454163,1.0,0.38685280723454163,0.2,0.2
qwen2.5:7b,1,BEDRIDDEN_008,moderate,เคสติดเตียงไร้ญาติ,,,original,h2l-naive_rag,0.2,1.0,0.33333333333333337,0.5,1.0,0.5,0.1,1.0,0.18181818181818182,0.5,1.0,0.5,0.06666666666666667,1.0,0.125,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333
qwen2.5:7b,1,BEDRIDDEN_008,moderate,เคสติดเตียงไร้ญาติ,,,original,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,BEDRIDDEN_008,moderate,เคสติดเตียงไร้ญาติ,,,original,h2l-hybrid,0.0,0.0,0.0,0.0,1.0,0.0,0.1,1.0,0.18181818181818182,0.31546487678572877,1.0,0.31546487678572877,0.06666666666666667,1.0,0.125,0.31546487678572877,1.0,0.31546487678572877,0.125,0.125
qwen2.5:7b,1,REHAB_002,simple,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,,,original,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,REHAB_002,simple,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,,,original,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,REHAB_002,simple,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,,,original,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,REHAB_002,simple,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,,,original,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,REHAB_002,simple,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,,,original,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,REHAB_002,simple,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,,,original,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,REHAB_002,simple,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,,,original,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,REHAB_002,simple,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,,,original,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,FINANCE_001,simple,เคสปัญหาด้านการเงิน,,,original,bm25_only,0.2,0.5,0.28571428571428575,1.0,1.6309297535714575,0.6131471927654584,0.2,1.0,0.33333333333333337,1.3333333333333333,1.6309297535714575,0.8175295903539445,0.13333333333333333,1.0,0.23529411764705882,1.3333333333333333,1.6309297535714575,0.8175295903539445,0.6428571428571428,1.0
qwen2.5:7b,1,FINANCE_001,simple,เคสปัญหาด้านการเงิน,,,original,naive_rag,0.2,0.5,0.28571428571428575,1.0,1.6309297535714575,0.6131471927654584,0.1,0.5,0.16666666666666669,1.0,1.6309297535714575,0.6131471927654584,0.13333333333333333,1.0,0.23529411764705882,1.2626495350371936,1.6309297535714575,0.7741900178546666,0.5769230769230769,1.0
qwen2.5:7b,1,FINANCE_001,simple,เคสปัญหาด้านการเงิน,,,original,hyde,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,0.06666666666666667,1.0,0.125,1.0,1.0,1.0,1.0,1.0
qwen2.5:7b,1,FINANCE_001,simple,เคสปัญหาด้านการเงิน,,,original,basic,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,0.06666666666666667,1.0,0.125,1.0,1.0,1.0,1.0,1.0
qwen2.5:7b,1,FINANCE_001,simple,เคสปัญหาด้านการเงิน,,,original,h2l-bm25,0.2,0.3333333333333333,0.25,1.0,4.130929753571458,0.24207625393180188,0.2,0.6666666666666666,0.30769230769230765,1.2890648263178879,4.130929753571458,0.31205198423028313,0.2,1.0,0.33333333333333337,2.0390648263178877,4.130929753571458,0.4936091746791345,0.4666666666666666,1.0
qwen2.5:7b,1,FINANCE_001,simple,เคสปัญหาด้านการเงิน,,,original,h2l-naive_rag,0.2,0.5,0.28571428571428575,1.0,1.6309297535714575,0.6131471927654584,0.1,0.5,0.16666666666666669,1.0,1.6309297535714575,0.6131471927654584,0.13333333333333333,1.0,0.23529411764705882,1.25,1.6309297535714575,0.766433990956823,0.5666666666666667,1.0
qwen2.5:7b,1,FINANCE_001,simple,เคสปัญหาด้านการเงิน,,,original,h2l-hyde,0.2,0.5,0.28571428571428575,1.0,1.6309297535714575,0.6131471927654584,0.1,0.5,0.16666666666666669,1.0,1.6309297535714575,0.6131471927654584,0.13333333333333333,1.0,0.23529411764705882,1.25,1.6309297535714575,0.766433990956823,0.5666666666666667,1.0
qwen2.5:7b,1,FINANCE_001,simple,เคสปัญหาด้านการเงิน,,,original,h2l-hybrid,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,0.06666666666666667,1.0,0.125,1.0,1.0,1.0,1.0,1.0
qwen2.5:7b,1,LOVE_004,simple,เคสปัญหาด้านความรัก,,,original,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,LOVE_004,simple,เคสปัญหาด้านความรัก,,,original,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,LOVE_004,simple,เคสปัญหาด้านความรัก,,,original,hyde,0.2,1.0,0.33333333333333337,1.8927892607143724,3.0,0.6309297535714574,0.1,1.0,0.18181818181818182,1.8927892607143724,3.0,0.6309297535714574,0.06666666666666667,1.0,0.125,1.8927892607143724,3.0,0.6309297535714574,0.5,0.5
qwen2.5:7b,1,LOVE_004,simple,เคสปัญหาด้านความรัก,,,original,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,LOVE_004,simple,เคสปัญหาด้านความรัก,,,original,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,LOVE_004,simple,เคสปัญหาด้านความรัก,,,original,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,LOVE_004,simple,เคสปัญหาด้านความรัก,,,original,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,LOVE_004,simple,เคสปัญหาด้านความรัก,,,original,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,FAMILY_001,moderate,เคสปัญหาครอบครัว,,,original,bm25_only,0.0,0.0,0.0,0.0,3.0,0.0,0.1,1.0,0.18181818181818182,1.0686215613240666,3.0,0.3562071871080222,0.06666666666666667,1.0,0.125,1.0686215613240666,3.0,0.3562071871080222,0.16666666666666666,0.16666666666666666
qwen2.5:7b,1,FAMILY_001,moderate,เคสปัญหาครอบครัว,,,original,naive_rag,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06666666666666667,1.0,0.125,0.25,1.0,0.25,0.06666666666666667,0.06666666666666667
qwen2.5:7b,1,FAMILY_001,moderate,เคสปัญหาครอบครัว,,,original,hyde,0.6,0.75,0.6666666666666665,2.922959427791637,5.823465818787765,0.5019278070391578,0.4,1.0,0.5714285714285715,3.922959427791637,5.823465818787765,0.6736468539293762,0.26666666666666666,1.0,0.4210526315789474,3.922959427791637,5.823465818787765,0.6736468539293762,0.8303571428571428,1.0
qwen2.5:7b,1,FAMILY_001,moderate,เคสปัญหาครอบครัว,,,original,basic,0.2,1.0,0.33333333333333337,1.1605584217036249,3.0,0.38685280723454163,0.1,1.0,0.18181818181818182,1.1605584217036249,3.0,0.38685280723454163,0.06666666666666667,1.0,0.125,1.1605584217036249,3.0,0.38685280723454163,0.2,0.2
qwen2.5:7b,1,FAMILY_001,moderate,เคสปัญหาครอบครัว,,,original,h2l-bm25,0.0,0.0,0.0,0.0,3.0,0.0,0.1,1.0,0.18181818181818182,1.0,3.0,0.3333333333333333,0.06666666666666667,1.0,0.125,1.0,3.0,0.3333333333333333,0.14285714285714285,0.14285714285714285
qwen2.5:7b,1,FAMILY_001,moderate,เคสปัญหาครอบครัว,,,original,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,FAMILY_001,moderate,เคสปัญหาครอบครัว,,,original,h2l-hyde,0.4,0.6666666666666666,0.5,1.9229594277916369,4.130929753571458,0.4655028147426407,0.3,1.0,0.4615384615384615,2.2384243045773657,4.130929753571458,0.5418693703619875,0.2,1.0,0.33333333333333337,2.2384243045773657,4.130929753571458,0.5418693703619875,0.4583333333333333,0.5
qwen2.5:7b,1,FAMILY_001,moderate,เคสปัญหาครอบครัว,,,original,h2l-hybrid,0.0,0.0,0.0,0.0,3.0,0.0,0.1,1.0,0.18181818181818182,1.0686215613240666,3.0,0.3562071871080222,0.06666666666666667,1.0,0.125,1.0686215613240666,3.0,0.3562071871080222,0.16666666666666666,0.16666666666666666
qwen2.5:7b,1,VIOLENCE_004,simple,เคสประสบปัญหาถูกกระทำความรุนแรง,,,original,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,1,VIOLENCE_004,simple,เคสประสบปัญหาถูกกระทำความรุนแรง,,,original,naive_rag,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06666666666666667,1.0,0.125,0.27023815442731974,1.0,0.27023815442731974,0.08333333333333333,0.08333333333333333
qwen2.5:7b,1,VIOLENCE_004,simple,เคสประสบปัญหาถูกกระทำความรุนแรง,,,original,hyde,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06666666666666667,1.0,0.125,0.26264953503719357,1.0,0.26264953503719357,0.07692307692307693,0.07692307692307693
